id,lang,created_at,source,in_reply_to_status_id,in_reply_to_user_id,in_reply_to_screen_name,user_id,user_location,user_followers_count,user_friends_count,user_time_zone,user_statuses_count,user_lang,place_full_name,place_country_code,geo_x,geo_y,is_good
495900825731223552,en,Sun Aug 03 11:55:44 +0000 2014,"<a href=""http://vsbelle.net/120/"" rel=""nofollow"">http://vsbelle.net/120/</a>",,,,1617655368,"",86,1018,,11464,ar,"","",0,0,0
495900825085284352,en,Sun Aug 03 11:55:44 +0000 2014,"<a href=""http://vsbelle.net/120/"" rel=""nofollow"">http://vsbelle.net/120/</a>",,,,1617446088,الكويت,234,1022,,11412,ar,"","",0,0,0
495900824644902912,en,Sun Aug 03 11:55:44 +0000 2014,"<a href=""http://vsbelle.net/120/"" rel=""nofollow"">http://vsbelle.net/120/</a>",,,,1633750536,"",83,637,,12786,en,"","",0,0,0
495900824191897600,en,Sun Aug 03 11:55:44 +0000 2014,"<a href=""http://vsbelle.net/120/"" rel=""nofollow"">http://vsbelle.net/120/</a>",,,,1684215926,"",54,979,,12473,ar,"","",0,0,0
495900823688585216,en,Sun Aug 03 11:55:44 +0000 2014,"<a href=""http://vsbelle.net/120/"" rel=""nofollow"">http://vsbelle.net/120/</a>",,,,1681982245,"",80,550,,13276,ar,"","",0,0,0
495900823181086721,en,Sun Aug 03 11:55:44 +0000 2014,"<a href=""http://vsbelle.net/120/"" rel=""nofollow"">http://vsbelle.net/120/</a>",,,,2264236219,"",52,436,Pacific Time (US & Canada),11748,en,"","",0,0,0
495900822719717376,en,Sun Aug 03 11:55:44 +0000 2014,"<a href=""http://vsbelle.net/120/"" rel=""nofollow"">http://vsbelle.net/120/</a>",,,,2263615297,"",63,426,Pacific Time (US & Canada),11926,en,"","",0,0,0
495900822208004096,en,Sun Aug 03 11:55:44 +0000 2014,"<a href=""http://vsbelle.net/120/"" rel=""nofollow"">http://vsbelle.net/120/</a>",,,,1634002592,"",68,708,,14138,en,"","",0,0,0
495900821671116800,en,Sun Aug 03 11:55:43 +0000 2014,"<a href=""http://vsbelle.net/120/"" rel=""nofollow"">http://vsbelle.net/120/</a>",,,,2265545640,"",48,395,Pacific Time (US & Canada),11353,en,"","",0,0,0
495900820849049600,en,Sun Aug 03 11:55:43 +0000 2014,"<a href=""http://vsbelle.net/120/"" rel=""nofollow"">http://vsbelle.net/120/</a>",,,,2243230600,"",46,402,Pacific Time (US & Canada),11889,en,"","",0,0,0
495900820324757504,en,Sun Aug 03 11:55:43 +0000 2014,"<a href=""http://vsbelle.net/120/"" rel=""nofollow"">http://vsbelle.net/120/</a>",,,,1683772536,"",60,501,,12578,ar,"","",0,0,0
495900819766902784,en,Sun Aug 03 11:55:43 +0000 2014,"<a href=""http://vsbelle.net/120/"" rel=""nofollow"">http://vsbelle.net/120/</a>",,,,1636799586,"",84,614,,12443,en,"","",0,0,0
495900819297173504,en,Sun Aug 03 11:55:43 +0000 2014,"<a href=""http://vsbelle.net/120/"" rel=""nofollow"">http://vsbelle.net/120/</a>",,,,2263644408,"",44,397,Pacific Time (US & Canada),11830,en,"","",0,0,0
495900818655444992,en,Sun Aug 03 11:55:43 +0000 2014,"<a href=""http://vsbelle.net/120/"" rel=""nofollow"">http://vsbelle.net/120/</a>",,,,1661171042,"",90,1044,,12884,en,"","",0,0,0
495900818122764289,en,Sun Aug 03 11:55:43 +0000 2014,"<a href=""http://vsbelle.net/120/"" rel=""nofollow"">http://vsbelle.net/120/</a>",,,,2264682462,"",59,443,,12030,en,"","",0,0,0
495900817602666496,en,Sun Aug 03 11:55:42 +0000 2014,"<a href=""http://vsbelle.net/120/"" rel=""nofollow"">http://vsbelle.net/120/</a>",,,,1610912462,"",75,770,,11557,en,"","",0,0,0
495900817099325441,en,Sun Aug 03 11:55:42 +0000 2014,"<a href=""http://vsbelle.net/120/"" rel=""nofollow"">http://vsbelle.net/120/</a>",,,,1684125746,"",54,965,,12700,ar,"","",0,0,0
495900816315006976,en,Sun Aug 03 11:55:42 +0000 2014,"<a href=""http://vsbelle.net/120/"" rel=""nofollow"">http://vsbelle.net/120/</a>",,,,2246807573,"",67,424,Pacific Time (US & Canada),11977,en,"","",0,0,0
495900815672872962,en,Sun Aug 03 11:55:42 +0000 2014,"<a href=""http://vsbelle.net/120/"" rel=""nofollow"">http://vsbelle.net/120/</a>",,,,2264364972,"",39,413,Pacific Time (US & Canada),12041,en,"","",0,0,0
495900815052521473,en,Sun Aug 03 11:55:42 +0000 2014,"<a href=""http://vsbelle.net/120/"" rel=""nofollow"">http://vsbelle.net/120/</a>",,,,1682176442,"",48,977,,12294,ar,"","",0,0,0
495900814440157184,en,Sun Aug 03 11:55:42 +0000 2014,"<a href=""http://vsbelle.net/120/"" rel=""nofollow"">http://vsbelle.net/120/</a>",,,,1616019612,"",66,979,,11356,ar,"","",0,0,0
